uniqid,name,type,staff_com,formed_combined2,stat2,isic1_1,isic1_2,isic2_1,isic2_2,isic3_1,isic3_2,cat1_1,cat1_2,cat_2_1,cat2_2,cat3_1,cat3_2,_merge,citizen_dummy,type_4cat,interestgroup
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
109,AusBiotech,2,3,2001,8,1300,72,,,,,200,204,,,,,3,0,2,1
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
114,Australia 21,,,,,,,,,,,,,,,,,1,999,999,0
115,Australia Africa Business Council,2,0,1990,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
118,Australia China Business Council,2,,1973,2,1900,941,,,,,200,205,,,,,3,0,2,1
120,Australia for UNHCR,6,112,2000,2,,,,,,,1100,1112,2200,2201,,,3,1,1,1
120,Australia for UNHCR,6,112,2000,2,,,,,,,1100,1112,2200,2201,,,3,1,1,1
120,Australia for UNHCR,6,112,2000,2,,,,,,,1100,1112,2200,2201,,,3,1,1,1
120,Australia for UNHCR,6,112,2000,2,,,,,,,1100,1112,2200,2201,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
125,Australia Tibet Council,1,1,,2,,,,,,,1100,1112,1400,1404,,,3,1,1,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
131,Australia-Israel Chamber of Commerce,2,,1970,2,1900,941,,,,,200,205,,,,,3,0,2,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
141,Australian Academy of Science,4,,1954,1,1300,72,,,,,300,303,,,,,3,0,4,1
142,Australian Academy of Technological Sciences and Engineering,4,9,1976,8,1300,72,,,,,300,303,,,,,3,0,4,1
142,Australian Academy of Technological Sciences and Engineering,4,9,1976,8,1300,72,,,,,300,303,,,,,3,0,4,1
143,Australian Academy of the Humanities,4,4,1969,1,1600,85,1300,72,,,300,303,600,,,,3,0,4,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
150,Australian Airports Association,2,7,1982,1,800,51,,,,,200,204,,,,,3,0,2,1
152,Australian Aluminium Council,2,3,,1,300,24,,,,,200,204,,,,,3,0,2,1
152,Australian Aluminium Council,2,3,,1,300,24,,,,,200,204,,,,,3,0,2,1
152,Australian Aluminium Council,2,3,,1,300,24,,,,,200,204,,,,,3,0,2,1
152,Australian Aluminium Council,2,3,,1,300,24,,,,,200,204,,,,,3,0,2,1
152,Australian Aluminium Council,2,3,,1,300,24,,,,,200,204,,,,,3,0,2,1
173,Australian Association of Gerontology,4,1,1964,5,1700,86,,,,,300,303,1800,,,,3,0,4,1
180,Australian Association of National Advertisers,2,1,1928,2,1300,73,,,,,200,204,,,,,3,0,2,1
180,Australian Association of National Advertisers,2,1,1928,2,1300,73,,,,,200,204,,,,,3,0,2,1
180,Australian Association of National Advertisers,2,1,1928,2,1300,73,,,,,200,204,,,,,3,0,2,1
181,Australian Association of Pathology Practices,4,,1989,1,1700,86,,,,,300,303,1800,,,,3,0,4,1
182,Australian Association of Social Workers,4,11,1947,1,1700,88,,,,,300,303,1900,,,,3,0,4,1
182,Australian Association of Social Workers,4,11,1947,1,1700,88,,,,,300,303,1900,,,,3,0,4,1
182,Australian Association of Social Workers,4,11,1947,1,1700,88,,,,,300,303,1900,,,,3,0,4,1
182,Australian Association of Social Workers,4,11,1947,1,1700,88,,,,,300,303,1900,,,,3,0,4,1
185,Australian Association of Surgeons,4,.5,1971,2,1700,86,,,,,300,303,1800,,,,3,0,4,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
187,Australian Automobile Association,1,8,1924,1,,,,,,,1100,1101,,,,,3,1,1,1
189,Australian Automotive Aftermarket Association,2,7,1980,8,300,18,700,45,800,49,200,204,,,,,3,0,2,1
189,Australian Automotive Aftermarket Association,2,7,1980,8,300,18,700,45,800,49,200,204,,,,,3,0,2,1
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
193,Australian Ballet,,,,,,,,,,,,,,,,,1,999,999,0
195,Australian Banana Growers Council,2,4,1961,5,100,,,,,,200,204,500,,,,3,0,2,1
195,Australian Banana Growers Council,2,4,1961,5,100,,,,,,200,204,500,,,,3,0,2,1
195,Australian Banana Growers Council,2,4,1961,5,100,,,,,,200,204,500,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
197,Australian Bankers' Association,2,15,1954,2,1100,64,,,,,200,204,,,,,3,0,2,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
198,Australian Bar Association,4,,1963,5,1300,69,,,,,300,303,,,,,3,0,4,1
201,Australian Beef Association,2,1,1997,5,100,,,,,,200,204,500,,,,3,0,2,1
201,Australian Beef Association,2,1,1997,5,100,,,,,,200,204,500,,,,3,0,2,1
201,Australian Beef Association,2,1,1997,5,100,,,,,,200,204,500,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
202,Australian Beverages Council,2,3,1947,2,900,56,300,11,,,200,204,,,,,3,0,2,1
206,Australian Birthright Movement,,,,,,,,,,,,,,,,,1,999,999,0
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
214,Australian Breastfeeding Association,1,,1964,8,,,,,,,1800,,1600,1602,,,3,1,1,1
217,Australian Business Volunteers,6,12,1981,1,,,,,,,2200,2201,1900,1903,,,3,1,1,1
217,Australian Business Volunteers,6,12,1981,1,,,,,,,2200,2201,1900,1903,,,3,1,1,1
217,Australian Business Volunteers,6,12,1981,1,,,,,,,2200,2201,1900,1903,,,3,1,1,1
217,Australian Business Volunteers,6,12,1981,1,,,,,,,2200,2201,1900,1903,,,3,1,1,1
217,Australian Business Volunteers,6,12,1981,1,,,,,,,2200,2201,1900,1903,,,3,1,1,1
225,Australian Canoeing,8,3,1949,6,,,,,,,2000,2001,,,,,3,999,999,0
225,Australian Canoeing,8,3,1949,6,,,,,,,2000,2001,,,,,3,999,999,0
225,Australian Canoeing,8,3,1949,6,,,,,,,2000,2001,,,,,3,999,999,0
233,Australian Cattle Veterinarians,4,3,1973,5,1300,75,,,,,300,303,1100,,,,3,0,4,1
233,Australian Cattle Veterinarians,4,3,1973,5,1300,75,,,,,300,303,1100,,,,3,0,4,1
233,Australian Cattle Veterinarians,4,3,1973,5,1300,75,,,,,300,303,1100,,,,3,0,4,1
234,Australian Centre for Independent Journalism,,,,,,,,,,,,,,,,,1,999,999,0
234,Australian Centre for Independent Journalism,,,,,,,,,,,,,,,,,1,999,999,0
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
237,Australian Chamber of Commerce and Industry,2,,1992,1,1900,941,,,,,200,205,,,,,3,0,2,1
241,Australian Childhood Foundation,1,,1986,8,,,,,,,1500,1501,1900,1903,,,3,1,1,1
241,Australian Childhood Foundation,1,,1986,8,,,,,,,1500,1501,1900,1903,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
245,Australian Christian Lobby,1,10,1996,1,,,,,,,1400,1410,,,,,3,1,1,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
248,Australian Coal Association,2,14,1970,1,200,,,,,,200,204,,,,,3,0,2,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
252,Australian College of Educators,4,5,1959,8,1600,85,,,,,300,303,600,,,,3,0,4,1
253,Australian College of Mental Health Nurses,4,3,1974,1,1700,86,,,,,300,303,1800,,,,3,0,4,1
253,Australian College of Mental Health Nurses,4,3,1974,1,1700,86,,,,,300,303,1800,,,,3,0,4,1
257,Australian College of Rural and Remote Medicine,4,64,1997,5,1700,86,,,,,300,303,1800,,,,3,0,4,1
257,Australian College of Rural and Remote Medicine,4,64,1997,5,1700,86,,,,,300,303,1800,,,,3,0,4,1
262,Australian Commonwealth Games Association,8,3,1929,8,,,,,,,2000,2001,,,,,3,999,999,0
262,Australian Commonwealth Games Association,8,3,1929,8,,,,,,,2000,2001,,,,,3,999,999,0
262,Australian Commonwealth Games Association,8,3,1929,8,,,,,,,2000,2001,,,,,3,999,999,0
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
263,Australian Communications Consumer Action Network,1,11,,2,,,,,,,1100,1101,,,,,3,1,1,1
